file,href
Phylogenetic relationships of kaempferia plants based on inter-simple sequence repeat fingerprints,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053691547&origin=inward
Line loss reduction by optimal location of battery energy storage system for the daily operation in microgrid with distributed generations,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053307370&origin=inward
Magnifying elements in a semigroup of transformations with restricted range,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051987123&origin=inward
Double-layered TiO2/activated carbon films with enhanced photocatalytic activity towards methylene blue degradation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051340035&origin=inward
Urgent pelvic exenteration: Should the indication be extended?,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050857199&origin=inward
Asiaticoside induces osteogenic differentiation of human periodontal ligament cells through the Wnt pathway,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050811010&origin=inward
Fabrication of a home-made SPCE modified with thionine for determination of hydrogen peroxide,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049759265&origin=inward
Aqueous and ethanolic extracts of mangosteen peels as natural antimicrobial/anticancer materials against pathogenic microbes and B16F10 murine melanoma,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049754856&origin=inward
The international prostate symptom score [IPSS] thai version: Misunderstanding and modification,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049130033&origin=inward
"Strychnuxinal, a new alkaloid from strychnos nux-blanda fruits",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048813867&origin=inward
Liver fluke-associated biliary tract cancer,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048703222&origin=inward
Search for new physics in final states with an energetic jet or a hadronically decaying W or Z boson and transverse momentum imbalance at s =13 TeV,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048276440&origin=inward
Practising on the Moon: Globalization and Legal Consciousness of Foreign Corporate Lawyers in Myanmar,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048066051&origin=inward
Optimal plasma pretreatment EBV DNA cut-off point for nasopharyngeal cancer patients treated with intensity modulated radiation therapy,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047949926&origin=inward
Search for a heavy right-handed W boson and a heavy neutrino in events with two same-flavor leptons and two jets at √s=13 TeV,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047883101&origin=inward
"Quality of life among older adult cancer patients undergoing chemotherapy in the tertiary referral hospital of Bangkok, Thailand",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047877066&origin=inward
"Construct validity of Thai lifelong learning inventory: Evidence from high-school students in Phrae, Kalasin, Prachin Buri, and Pangnga provinces",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047869422&origin=inward
"Comparative study of the orr activity and stability of pt and ptm (M = ni, co, cr, pd) supported on polyaniline/carbon nanotubes in a pem fuel cell",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047668404&origin=inward
Search for decays of stopped exotic long-lived particles produced in proton-proton collisions at √s=13 TeV,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047658971&origin=inward
Surgeons' recommendation is the factor in determining the breast cancer surgery procedures: An experience from rural hospital in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047493685&origin=inward
Search for natural and split supersymmetry in proton-proton collisions at √s=13 TeV in final states with jets and missing transverse momentum,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047375913&origin=inward
Search for a heavy resonance decaying to a pair of vector bosons in the lepton plus merged jet final state at √s=13 TeV,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047349961&origin=inward
Factors controlling the release of metals and a metalloid from the tailings of a gold mine in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047273608&origin=inward
High-flow nasal cannula versus conventional oxygen therapy in children with respiratory distress,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047263996&origin=inward
Jet properties in PbPb and pp collisions at √sNN=5.02 TeV,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047260087&origin=inward
Structure and mechanical properties of ADC 12 Al foam-polymer interpenetrating phase composites with epoxy resin or silicone,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047248179&origin=inward
Episodic memory and delayed recall are significantly more impaired in younger patients with deficit schizophrenia than in elderly patients with amnestic mild cognitive impairment,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047131862&origin=inward
Identifying factors affecting the success of rail infrastructure development projects contributing to a logistics platform: A Thailand case study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047077846&origin=inward
Giant graviton interactions and M2-branes ending on multiple M5-branes,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047021659&origin=inward
The magnitude of obesity and metabolic syndrome among diabetic chronic kidney disease population: A nationwide study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046818191&origin=inward
Effect of Ions on Removal of TiO2 Nanoparticles by Coagulation and Microfiltration,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046803284&origin=inward
Antidandruff potential of kaempheria galanga ethanolic extracts for hair cream formulation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046794648&origin=inward
Molecular mechanisms of breast cancer metastasis and potential anti-metastatic compounds,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046767255&origin=inward
Fayet–Iliopoulos terms in supergravity and D-term inflation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046688382&origin=inward
How operators’ legal status affects safety of intercity buses in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046666265&origin=inward
"Amycolatopsis silviterrae sp. Nov., isolated from forest soil",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046548131&origin=inward
Tuned Amperometric Detection of Reduced β-Nicotinamide Adenine Dinucleotide by Allosteric Modulation of the Reductase Component of the p -Hydroxyphenylacetate Hydroxylase Immobilized within a Redox Polymer,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046439688&origin=inward
Polymorphism in merozoite surface protein-7E of Plasmodium vivax in Thailand: Natural selection related to protein secondary structure,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046413510&origin=inward
Arthroscopic Medial Meniscus Root Repair With Soft Suture Anchor Without Posterior Portal Technique,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046121935&origin=inward
Estimation of the radiation dose for pediatric CBCT indications: a prospective study on ProMax3D,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045855540&origin=inward
Williams–Beuren syndrome in diverse populations,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045847358&origin=inward
Effects of Facebook usage on English learning behavior of Thai English teachers,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045832799&origin=inward
Prevention of vaccine-matched and mismatched influenza in children aged 6–35 months: a multinational randomised trial across five influenza seasons,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045202685&origin=inward
Characteristics of Mild Cognitive Impairment Using the Thai Version of the Consortium to Establish a Registry for Alzheimer's Disease Tests: A Multivariate and Machine Learning Study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045060548&origin=inward
Mediation analysis of systemic inflammation on the association between periodontitis and glycaemic status,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044946324&origin=inward
Pituitary height at magnetic resonance imaging in pediatric isolated growth hormone deficiency,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044919836&origin=inward
Surface morphology control of Nb thin films by biased target ion beam deposition,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044780254&origin=inward
Factors Associated With Response to Biofeedback Therapy for Dyssynergic Defecation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044611055&origin=inward
Heterologous expression and antimicrobial activity of OsGASR3 from rice (Oryza sativa L.),https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044599217&origin=inward
Use of the Renal Angina Index in Determining Acute Kidney Injury,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044510394&origin=inward
Comprehensive 2D gas chromatography–time-of-flight mass spectrometry with 2D retention indices for analysis of volatile compounds in frankincense (Boswellia papyrifera),https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044478927&origin=inward
Spontaneous and controlled-diameter synthesis of single-walled and few-walled carbon nanotubes,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044466734&origin=inward
Adsorptive removal of carbamazepine using biosynthesized hematite nanoparticles,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044466346&origin=inward
Analysis of snake venom metalloproteinases from Myanmar Russell's viper transcriptome,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044456392&origin=inward
"Exploring the synergistic effect of short jute fiber and nanoclay on the mechanical, dynamic mechanical and thermal properties of natural rubber composites",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044442704&origin=inward
"Green synthesis of fluorescent N,O-chelating hydrazone Schiff base for multi-analyte sensing in Cu2+, F− and CN− ions",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044441864&origin=inward
Dimethylsulfoniopropionate biosynthesis in a diatom Thalassiosira pseudonana: Identification of a gene encoding MTHB-methyltransferase,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044438100&origin=inward
Effect of sintering additives on barium cerate based solid oxide electrolysis cell for syngas production from carbon dioxide and steam,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044387389&origin=inward
Highly selective sub–10 ppm H2S gas sensors based on Ag-doped CaCu3Ti4O12 films,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044363034&origin=inward
Improvement of product selectivity in bicarbonate reduction into formic acid on a tin-based catalyst by integrating nano-diamond particles,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044037605&origin=inward
Subtarsal Fibrosis Is Associated With Ocular Surface Epitheliopathy in Graft-Versus-Host Disease,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043984026&origin=inward
Combined Bisulfite Restriction Analysis for brain tissue identification,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043981703&origin=inward
Ten-Year Survival of End-Stage Renal Disease Patients Treated with High-Efficiency Online Hemodiafiltration: A Cohort Study of a Center in South East Asia,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043699594&origin=inward
Genomewide Association Study of Alcohol Dependence and Related Traits in a Thai Population,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043601417&origin=inward
A novel PITX2 mutation in non-syndromic orodental anomalies,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043587817&origin=inward
"Dental properties, ultrastructure, and pulp cells associated with a novel DSPP mutation",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043579137&origin=inward
Iloprost Induces Dental Pulp Angiogenesis in a Growth Factor–free 3-Dimensional Organ Culture System,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043506008&origin=inward
Fe-based bimetallic catalysts supported on TiO2 for selective CO2 hydrogenation to hydrocarbons,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043489297&origin=inward
Canine Bocavirus Type 2 Infection Associated With Intestinal Lesions,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043457457&origin=inward
